case,id,sex,deg,yrdeg,field,startyr,year,rank,admin,salary,rank_order
5375,497,M,PhD,66,Arts,66,79,Assist,0,2120.0,1
5376,497,M,PhD,66,Arts,66,80,Assist,0,2205.0,1
5377,497,M,PhD,66,Arts,66,81,Assist,0,2290.0,1
5378,497,M,PhD,66,Arts,66,82,Assist,0,2290.0,1
5379,497,M,PhD,66,Arts,66,83,Assist,0,2487.0,1
5380,497,M,PhD,66,Arts,66,84,Assist,0,2694.0,1
5381,497,M,PhD,66,Arts,66,85,Assist,0,2694.0,1
5382,497,M,PhD,66,Arts,66,86,Assist,0,2774.0,1
5383,497,M,PhD,66,Arts,66,87,Assist,0,2913.0,1
5384,497,M,PhD,66,Arts,66,88,Assist,0,2913.0,1
5385,497,M,PhD,66,Arts,66,89,Assist,0,3445.0,1
5386,497,M,PhD,66,Arts,66,90,Assist,0,3764.0,1
5387,497,M,PhD,66,Arts,66,91,Assist,0,3996.0,1
5388,497,M,PhD,66,Arts,66,92,Assist,0,4112.0,1
5389,497,M,PhD,66,Arts,66,93,Assist,0,4292.0,1
5390,497,M,PhD,66,Arts,66,94,Assist,0,4292.0,1
5391,497,M,PhD,66,Arts,66,95,Assist,0,4544.0,1
5392,498,M,PhD,75,Prof,76,76,Assist,0,1433.333,1
5393,498,M,PhD,75,Prof,76,77,Assist,0,1642.0,1
5394,498,M,PhD,75,Prof,76,78,Assist,0,1745.0,1
5395,498,M,PhD,75,Prof,76,79,Assist,0,2018.0,1
5396,498,M,PhD,75,Prof,76,80,Assist,0,2162.0,1
5397,498,M,PhD,75,Prof,76,81,Assist,0,2323.0,1
5398,498,M,PhD,75,Prof,76,82,Assoc,0,2532.0,2
5399,498,M,PhD,75,Prof,76,83,Assoc,0,2708.0,2
5400,498,M,PhD,75,Prof,76,84,Assoc,0,2977.0,2
5401,498,M,PhD,75,Prof,76,85,Assoc,0,2977.0,2
5402,498,M,PhD,75,Prof,76,86,Full,0,3854.0,3
5403,498,M,PhD,75,Prof,76,87,Full,0,4047.0,3
5404,498,M,PhD,75,Prof,76,88,Full,0,4105.0,3
5405,498,M,PhD,75,Prof,76,89,Full,0,4996.0,3
5406,498,M,PhD,75,Prof,76,90,Full,0,5537.0,3
5407,498,M,PhD,75,Prof,76,91,Full,0,5962.0,3
5408,498,M,PhD,75,Prof,76,92,Full,0,6781.0,3
5409,498,M,PhD,75,Prof,76,93,Full,0,6977.0,3
5410,498,M,PhD,75,Prof,76,94,Full,0,6977.0,3
5411,498,M,PhD,75,Prof,76,95,Full,0,7388.0,3
5412,499,M,PhD,64,Other,70,76,Full,0,2267.0,3
5413,499,M,PhD,64,Other,70,77,Full,0,2502.0,3
5414,499,M,PhD,64,Other,70,78,Full,0,2628.0,3
5415,499,M,PhD,64,Other,70,79,Full,0,2895.0,3
5416,499,M,PhD,64,Other,70,80,Full,0,3105.0,3
5417,499,M,PhD,64,Other,70,81,Full,0,3417.0,3
5418,499,M,PhD,64,Other,70,82,Full,0,3417.0,3
5419,499,M,PhD,64,Other,70,83,Full,0,3710.0,3
5420,499,M,PhD,64,Other,70,84,Full,0,4018.0,3
5421,499,M,PhD,64,Other,70,85,Full,0,4018.0,3
5422,499,M,PhD,64,Other,70,86,Full,0,4383.0,3
5423,499,M,PhD,64,Other,70,87,Full,0,4603.0,3
5424,499,M,PhD,64,Other,70,88,Full,0,4669.0,3
5425,499,M,PhD,64,Other,70,89,Full,0,4996.0,3
5426,499,M,PhD,64,Other,70,90,Full,0,5229.0,3
5427,499,M,PhD,64,Other,70,91,Full,0,5394.0,3
5428,499,M,PhD,64,Other,70,92,Full,0,5712.0,3
5429,499,M,PhD,64,Other,70,93,Full,0,5794.0,3
5430,499,M,PhD,64,Other,70,94,Full,0,5794.0,3
5431,499,M,PhD,64,Other,70,95,Full,0,6313.184,3
5432,500,M,PhD,69,Other,68,76,Assoc,0,1803.03,2
5433,500,M,PhD,69,Other,68,77,Assoc,0,2019.0,2
5434,500,M,PhD,69,Other,68,78,Assoc,0,2176.0,2
5435,500,M,PhD,69,Other,68,79,Assoc,0,2369.0,2
5436,500,M,PhD,69,Other,68,80,Assoc,0,2507.0,2
5437,500,M,PhD,69,Other,68,81,Assoc,0,2628.358,2
5438,500,M,PhD,69,Other,68,82,Assoc,0,2642.0,2
5439,500,M,PhD,69,Other,68,83,Assoc,0,2787.0,2
5440,500,M,PhD,69,Other,68,84,Assoc,0,2851.0,2
5441,500,M,PhD,69,Other,68,85,Assoc,0,2851.0,2
5442,500,M,PhD,69,Other,68,86,Assoc,0,2937.0,2
5443,500,M,PhD,69,Other,68,87,Assoc,0,3085.0,2
5444,500,M,PhD,69,Other,68,88,Assoc,0,3266.0,2
5445,500,M,PhD,69,Other,68,89,Assoc,0,3754.0,2
5446,500,M,PhD,69,Other,68,90,Assoc,0,3929.0,2
5447,500,M,PhD,69,Other,68,91,Assoc,0,4353.0,2
5448,500,M,PhD,69,Other,68,92,Assoc,0,4544.0,2
5449,500,M,PhD,69,Other,68,93,Full,0,4812.0,3
5450,500,M,PhD,69,Other,68,94,Full,0,4812.0,3
5451,500,M,PhD,69,Other,68,95,Full,0,5168.0,3
5452,501,M,PhD,82,Other,83,83,Assist,0,3605.0,1
5453,501,M,PhD,82,Other,83,84,Assist,0,4018.0,1
5454,501,M,PhD,82,Other,83,85,Assist,0,4018.0,1
5455,501,M,PhD,82,Other,83,86,Assist,0,4775.0,1
5456,501,M,PhD,82,Other,83,87,Assist,0,5015.0,1
5457,501,M,PhD,82,Other,83,88,Assoc,0,6126.0,2
5458,501,M,PhD,82,Other,83,89,Assoc,0,6940.0,2
5459,501,M,PhD,82,Other,83,90,Assoc,0,7997.0,2
5460,501,M,PhD,82,Other,83,91,Assoc,0,8770.0,2
5461,501,M,PhD,82,Other,83,92,Full,0,9693.0,3
5462,501,M,PhD,82,Other,83,93,Full,0,10263.0,3
5463,501,M,PhD,82,Other,83,94,Full,0,10263.0,3
5464,501,M,PhD,82,Other,83,95,Full,0,10862.0,3
5465,502,M,PhD,69,Other,74,76,Assoc,0,1910.0,2
5466,502,M,PhD,69,Other,74,77,Assoc,0,2097.0,2
5467,502,M,PhD,69,Other,74,78,Assoc,0,2216.0,2
5468,502,M,PhD,69,Other,74,80,Full,0,3011.0,3
5469,502,M,PhD,69,Other,74,81,Full,0,3467.0,3
5470,502,M,PhD,69,Other,74,82,Full,0,3619.0,3
5471,502,M,PhD,69,Other,74,83,Full,0,4468.0,3
5472,502,M,PhD,69,Other,74,84,Full,1,5585.0,3
5473,502,M,PhD,69,Other,74,85,Full,1,5585.0,3
5474,502,M,PhD,69,Other,74,86,Full,0,6177.0,3
5475,502,M,PhD,69,Other,74,87,Full,0,6486.0,3
5476,502,M,PhD,69,Other,74,88,Full,0,6675.0,3
5477,502,M,PhD,69,Other,74,89,Full,0,7040.0,3
5478,502,M,PhD,69,Other,74,90,Full,0,7369.0,3
5479,502,M,PhD,69,Other,74,91,Full,0,7712.0,3
5480,502,M,PhD,69,Other,74,92,Full,0,7823.0,3
5481,502,M,PhD,69,Other,74,93,Full,0,7935.0,3
5482,502,M,PhD,69,Other,74,94,Full,0,7935.0,3
5483,502,M,PhD,69,Other,74,95,Full,0,7935.0,3
5484,503,F,PhD,68,Other,72,76,Assist,0,1725.333,1
5485,503,F,PhD,68,Other,72,77,Assist,0,1898.0,1
5486,503,F,PhD,68,Other,72,78,Assist,0,1955.0,1
5487,503,F,PhD,68,Other,72,79,Assist,0,2167.0,1
5488,503,F,PhD,68,Other,72,80,Assoc,0,2440.0,2
5489,503,F,PhD,68,Other,72,81,Assoc,0,2677.333,2
5490,503,F,PhD,68,Other,72,82,Assoc,0,2916.0,2
5491,503,F,PhD,68,Other,72,83,Assoc,0,3077.0,2
5492,503,F,PhD,68,Other,72,84,Assoc,0,3332.857,2
5493,503,F,PhD,68,Other,72,85,Assoc,0,3333.0,2
5494,503,F,PhD,68,Other,72,86,Full,0,3741.333,3
5495,503,F,PhD,68,Other,72,87,Full,0,3929.333,3
5496,503,F,PhD,68,Other,72,88,Full,0,5010.227,3
5497,503,F,PhD,68,Other,72,89,Full,0,5435.789,3
5498,503,F,PhD,68,Other,72,90,Full,0,5771.579,3
5499,503,F,PhD,68,Other,72,91,Full,0,6127.368,3
5500,503,F,PhD,68,Other,72,92,Full,0,6396.0,3
5501,503,F,PhD,68,Other,72,93,Full,0,6581.0,3
5502,503,F,PhD,68,Other,72,94,Full,0,6581.0,3
5503,503,F,PhD,68,Other,72,95,Full,0,6772.0,3
5504,504,F,PhD,81,Arts,89,89,Assoc,0,4393.0,2
5505,504,F,PhD,81,Arts,89,90,Assoc,0,4468.0,2
5506,504,F,PhD,81,Arts,89,91,Assoc,0,4676.0,2
5507,504,F,PhD,81,Arts,89,92,Assoc,0,4881.0,2
5508,504,F,PhD,81,Arts,89,93,Full,0,5242.0,3
5509,504,F,PhD,81,Arts,89,94,Full,0,5242.0,3
5510,504,F,PhD,81,Arts,89,95,Full,0,5878.0,3
5511,505,F,PhD,89,Prof,89,89,Assist,0,4651.0,1
5512,505,F,PhD,89,Prof,89,90,Assist,0,5155.0,1
5513,505,F,PhD,89,Prof,89,91,Assist,0,5551.0,1
5514,505,F,PhD,89,Prof,89,92,Assist,0,5794.0,1
5515,505,F,PhD,89,Prof,89,93,Assist,0,5962.0,1
5516,505,F,PhD,89,Prof,89,94,Assoc,0,6135.0,2
5517,505,F,PhD,89,Prof,89,95,Assoc,0,6496.0,2
5518,506,M,PhD,68,Other,81,81,Full,0,3719.0,3
5519,506,M,PhD,68,Other,81,82,Full,0,3773.0,3
5520,506,M,PhD,68,Other,81,83,Full,0,3980.0,3
5521,506,M,PhD,68,Other,81,84,Full,0,4312.0,3
5522,506,M,PhD,68,Other,81,85,Full,0,4312.0,3
5523,506,M,PhD,68,Other,81,86,Full,0,4702.0,3
5524,506,M,PhD,68,Other,81,87,Full,0,4939.0,3
5525,506,M,PhD,68,Other,81,88,Full,0,5082.0,3
5526,506,M,PhD,68,Other,81,89,Full,0,5436.0,3
5527,506,M,PhD,68,Other,81,90,Full,0,5610.0,3
5528,506,M,PhD,68,Other,81,91,Full,0,5870.0,3
5529,506,M,PhD,68,Other,81,92,Full,0,6040.0,3
5530,506,M,PhD,68,Other,81,93,Full,0,6305.0,3
5531,506,M,PhD,68,Other,81,94,Full,0,6305.0,3
5532,506,M,PhD,68,Other,81,95,Full,0,6581.0,3
5533,507,M,PhD,83,Other,91,91,Assoc,0,3934.0,2
5534,507,M,PhD,83,Other,91,92,Assoc,0,4225.0,2
5535,507,M,PhD,83,Other,91,93,Assoc,0,4411.0,2
5536,507,M,PhD,83,Other,91,94,Assoc,0,4670.0,2
5537,507,M,PhD,83,Other,91,95,Assoc,0,4875.0,2
5538,509,M,PhD,70,Other,87,87,Full,0,6002.0,3
5539,509,M,PhD,70,Other,87,88,Full,0,6002.0,3
5540,509,M,PhD,70,Other,87,89,Full,0,6462.0,3
5541,509,M,PhD,70,Other,87,90,Full,0,6668.0,3
5542,509,M,PhD,70,Other,87,91,Full,0,6878.0,3
5543,509,M,PhD,70,Other,87,92,Full,0,7078.0,3
5544,509,M,PhD,70,Other,87,93,Full,0,7180.0,3
5545,509,M,PhD,70,Other,87,94,Full,0,7180.0,3
5546,509,M,PhD,70,Other,87,95,Full,0,7283.0,3
5547,510,M,PhD,70,Other,73,76,Assoc,0,1817.0,2
5548,510,M,PhD,70,Other,73,77,Assoc,0,2140.0,2
5549,510,M,PhD,70,Other,73,78,Full,0,2332.0,3
5550,510,M,PhD,70,Other,73,79,Full,0,2612.0,3
5551,510,M,PhD,70,Other,73,80,Full,0,2946.154,3
5552,510,M,PhD,70,Other,73,81,Full,0,3619.0,3
5553,510,M,PhD,70,Other,73,82,Full,0,3831.0,3
5554,510,M,PhD,70,Other,73,83,Full,0,4042.0,3
5555,510,M,PhD,70,Other,73,84,Full,0,4505.0,3
5556,510,M,PhD,70,Other,73,85,Full,0,4505.0,3
5557,510,M,PhD,70,Other,73,86,Full,0,5129.0,3
5558,510,M,PhD,70,Other,73,87,Full,0,5387.0,3
5559,510,M,PhD,70,Other,73,88,Full,0,5543.0,3
5560,510,M,PhD,70,Other,73,89,Full,0,6103.0,3
5561,510,M,PhD,70,Other,73,90,Full,0,6388.0,3
5562,510,M,PhD,70,Other,73,91,Full,0,6684.0,3
5563,510,M,PhD,70,Other,73,92,Full,0,6878.0,3
5564,510,M,PhD,70,Other,73,93,Full,0,7078.0,3
5565,510,M,PhD,70,Other,73,94,Full,0,7078.0,3
5566,510,M,PhD,70,Other,73,95,Full,0,7283.0,3
5567,511,F,PhD,75,Arts,78,78,Assist,0,1556.0,1
5568,511,F,PhD,75,Arts,78,79,Assist,0,1726.0,1
5569,511,F,PhD,75,Arts,78,80,Assist,0,1835.0,1
5570,511,F,PhD,75,Arts,78,81,Assist,0,2072.0,1
5571,511,F,PhD,75,Arts,78,82,Assist,0,2194.0,1
5572,511,F,PhD,75,Arts,78,83,Assist,0,2382.0,1
5573,511,F,PhD,75,Arts,78,84,Assoc,0,2694.0,2
5574,511,F,PhD,75,Arts,78,85,Assoc,0,2694.0,2
5575,511,F,PhD,75,Arts,78,86,Assoc,0,2774.0,2
5576,511,F,PhD,75,Arts,78,87,Assoc,0,2913.0,2
5577,511,F,PhD,75,Arts,78,88,Assoc,0,3266.0,2
5578,511,F,PhD,75,Arts,78,89,Assoc,0,3596.0,2
5579,511,F,PhD,75,Arts,78,90,Assoc,0,3658.0,2
5580,511,F,PhD,75,Arts,78,91,Assoc,0,3828.0,2
5581,511,F,PhD,75,Arts,78,92,Assoc,0,3939.0,2
5582,511,F,PhD,75,Arts,78,93,Assoc,0,3939.0,2
5583,511,F,PhD,75,Arts,78,94,Assoc,0,3939.0,2
5584,511,F,PhD,75,Arts,78,95,Assoc,0,3939.0,2
5585,512,M,PhD,81,Arts,91,91,Assoc,0,4812.0,2
5586,512,M,PhD,81,Arts,91,92,Assoc,0,4812.0,2
5587,512,M,PhD,81,Arts,91,93,Full,1,6590.0,3
5588,512,M,PhD,81,Arts,91,94,Full,1,6590.0,3
5589,512,M,PhD,81,Arts,91,95,Full,1,6878.0,3
5590,513,M,PhD,83,Other,89,89,Assoc,0,4393.0,2
5591,513,M,PhD,83,Other,89,90,Assoc,0,4468.0,2
5592,513,M,PhD,83,Other,89,91,Assoc,0,4743.0,2
5593,513,M,PhD,83,Other,89,92,Assoc,0,5022.0,2
5594,513,M,PhD,83,Other,89,93,Full,0,5394.0,3
5595,513,M,PhD,83,Other,89,94,Full,0,5394.0,3
5596,513,M,PhD,83,Other,89,95,Full,0,5794.0,3
5597,514,F,PhD,74,Other,79,79,Assoc,0,2834.0,2
5598,514,F,PhD,74,Other,79,80,Assoc,0,3040.0,2
5599,514,F,PhD,74,Other,79,81,Assoc,0,3369.0,2
5600,514,F,PhD,74,Other,79,82,Assoc,0,3568.0,2
5601,514,F,PhD,74,Other,79,83,Assoc,0,3764.0,2
5602,514,F,PhD,74,Other,79,84,Assoc,0,4077.333,2
5603,514,F,PhD,74,Other,79,85,Assoc,1,4317.0,2
5604,514,F,PhD,74,Other,79,86,Assoc,1,4316.0,2
5605,514,F,PhD,74,Other,79,87,Assoc,1,6033.0,2
5606,514,F,PhD,74,Other,79,88,Full,1,6707.0,3
5607,514,F,PhD,74,Other,79,89,Full,1,7364.0,3
5608,514,F,PhD,74,Other,79,90,Full,1,7879.0,3
5609,514,F,PhD,74,Other,79,91,Full,1,8431.0,3
5610,514,F,PhD,74,Other,79,92,Full,1,9003.0,3
5611,514,F,PhD,74,Other,79,93,Full,1,9395.0,3
5612,514,F,PhD,74,Other,79,94,Full,1,9395.0,3
5613,514,F,PhD,74,Other,79,95,Full,1,10400.0,3
5614,516,M,PhD,92,Other,91,91,Assist,0,6778.0,1
5615,516,M,PhD,92,Other,91,92,Assist,0,6778.0,1
5616,516,M,PhD,92,Other,91,93,Assist,0,6977.0,1
5617,516,M,PhD,92,Other,91,94,Assist,0,6977.0,1
5618,516,M,PhD,92,Other,91,95,Assist,0,7209.0,1
5619,517,F,PhD,66,Arts,80,80,Assist,0,2121.0,1
5620,517,F,PhD,66,Arts,80,81,Assist,0,2391.0,1
5621,517,F,PhD,66,Arts,80,82,Assist,0,2460.0,1
5622,517,F,PhD,66,Arts,80,83,Assist,0,2595.0,1
5623,517,F,PhD,66,Arts,80,84,Assist,0,2770.0,1
5624,517,F,PhD,66,Arts,80,85,Assoc,0,2851.0,2
5625,517,F,PhD,66,Arts,80,86,Assoc,0,3437.0,2
5626,517,F,PhD,66,Arts,80,87,Assoc,0,3610.0,2
5627,517,F,PhD,66,Arts,80,88,Assoc,0,3768.0,2
5628,517,F,PhD,66,Arts,80,89,Assoc,0,4032.0,2
5629,517,F,PhD,66,Arts,80,90,Assoc,0,4160.0,2
5630,517,F,PhD,66,Arts,80,91,Assoc,0,4610.0,2
5631,517,F,PhD,66,Arts,80,92,Assoc,0,4881.0,2
5632,517,F,PhD,66,Arts,80,93,Assoc,0,5022.0,2
5633,517,F,PhD,66,Arts,80,94,Full,0,5168.0,3
5634,517,F,PhD,66,Arts,80,95,Full,0,5394.0,3
5635,518,M,PhD,78,Prof,78,78,Assist,0,1828.0,1
5636,518,M,PhD,78,Prof,78,79,Assist,0,2039.0,1
5637,518,M,PhD,78,Prof,78,80,Assist,0,2247.0,1
5638,518,M,PhD,78,Prof,78,81,Assist,0,2567.0,1
5639,518,M,PhD,78,Prof,78,82,Assist,0,2758.0,1
5640,518,M,PhD,78,Prof,78,83,Assoc,0,3710.0,2
5641,518,M,PhD,78,Prof,78,84,Assoc,0,4018.0,2
5642,518,M,PhD,78,Prof,78,85,Assoc,0,4018.0,2
5643,518,M,PhD,78,Prof,78,86,Assoc,0,4775.0,2
5644,518,M,PhD,78,Prof,78,87,Assoc,0,5015.0,2
5645,518,M,PhD,78,Prof,78,88,Assoc,0,5160.0,2
5646,518,M,PhD,78,Prof,78,89,Full,0,5763.0,3
5647,518,M,PhD,78,Prof,78,90,Full,0,6764.0,3
5648,518,M,PhD,78,Prof,78,91,Full,0,7180.0,3
5649,518,M,PhD,78,Prof,78,92,Full,0,7494.0,3
5650,518,M,PhD,78,Prof,78,93,Full,0,7712.0,3
5651,518,M,PhD,78,Prof,78,94,Full,0,7712.0,3
5652,518,M,PhD,78,Prof,78,95,Full,0,8049.0,3
5653,520,M,PhD,75,Other,83,83,Assist,0,2708.0,1
5654,520,M,PhD,75,Other,83,84,Assist,0,2851.0,1
5655,520,M,PhD,75,Other,83,85,Assist,0,2851.0,1
5656,520,M,PhD,75,Other,83,86,Assoc,0,3437.0,2
5657,520,M,PhD,75,Other,83,87,Assoc,0,3610.0,2
5658,520,M,PhD,75,Other,83,88,Assoc,0,3715.0,2
5659,520,M,PhD,75,Other,83,89,Assoc,0,3918.0,2
5660,520,M,PhD,75,Other,83,90,Assoc,0,4043.0,2
5661,520,M,PhD,75,Other,83,91,Assoc,0,4171.0,2
5662,520,M,PhD,75,Other,83,92,Assoc,0,4171.0,2
5663,520,M,PhD,75,Other,83,93,Assoc,0,4231.0,2
5664,520,M,PhD,75,Other,83,94,Assoc,0,4231.0,2
5665,520,M,PhD,75,Other,83,95,Assoc,0,4292.0,2
5666,522,M,PhD,63,Other,69,76,Full,0,2291.045,3
5667,522,M,PhD,63,Other,69,77,Full,0,2544.0,3
5668,522,M,PhD,63,Other,69,78,Full,0,2671.0,3
5669,522,M,PhD,63,Other,69,79,Full,0,2986.0,3
5670,522,M,PhD,63,Other,69,80,Full,0,3202.0,3
5671,522,M,PhD,63,Other,69,81,Full,0,3517.0,3
5672,522,M,PhD,63,Other,69,82,Full,0,3619.0,3
5673,522,M,PhD,63,Other,69,83,Full,0,3928.0,3
5674,522,M,PhD,63,Other,69,84,Full,0,4378.0,3
5675,522,M,PhD,63,Other,69,85,Full,0,4378.0,3
5676,522,M,PhD,63,Other,69,86,Full,0,4775.0,3
5677,522,M,PhD,63,Other,69,87,Full,0,5015.0,3
5678,522,M,PhD,63,Other,69,88,Full,0,5160.0,3
5679,522,M,PhD,63,Other,69,89,Full,0,5601.0,3
5680,522,M,PhD,63,Other,69,90,Full,0,5863.0,3
5681,522,M,PhD,63,Other,69,91,Full,0,6313.0,3
5682,522,M,PhD,63,Other,69,92,Full,0,6496.0,3
5683,522,M,PhD,63,Other,69,93,Full,0,6684.0,3
5684,522,M,PhD,63,Other,69,94,Full,0,6684.0,3
5685,522,M,PhD,63,Other,69,95,Full,0,6878.0,3
5686,523,M,PhD,74,Prof,76,76,Assist,0,1430.0,1
5687,523,M,PhD,74,Prof,76,77,Assist,0,1642.0,1
5688,523,M,PhD,74,Prof,76,78,Assist,0,1640.0,1
5689,523,M,PhD,74,Prof,76,79,Assist,0,1944.0,1
5690,523,M,PhD,74,Prof,76,80,Assist,0,2162.0,1
5691,523,M,PhD,74,Prof,76,81,Assist,0,2357.0,1
5692,523,M,PhD,74,Prof,76,82,Assoc,0,2567.0,2
5693,523,M,PhD,74,Prof,76,83,Assoc,0,2748.0,2
5694,523,M,PhD,74,Prof,76,84,Assoc,0,2977.0,2
5695,523,M,PhD,74,Prof,76,85,Assoc,0,2977.0,2
5696,523,M,PhD,74,Prof,76,86,Full,0,3854.0,3
5697,523,M,PhD,74,Prof,76,87,Full,0,4047.0,3
5698,523,M,PhD,74,Prof,76,88,Full,0,4047.0,3
5699,523,M,PhD,74,Prof,76,89,Full,0,4925.0,3
5700,523,M,PhD,74,Prof,76,90,Full,0,5458.0,3
5701,523,M,PhD,74,Prof,76,91,Full,0,5962.0,3
5702,523,M,PhD,74,Prof,76,92,Full,0,6781.0,3
5703,523,M,PhD,74,Prof,76,93,Full,0,6977.0,3
5704,523,M,PhD,74,Prof,76,94,Full,0,6977.0,3
5705,523,M,PhD,74,Prof,76,95,Full,0,7388.0,3
5706,524,M,PhD,63,Prof,83,83,Full,1,6410.0,3
5707,524,M,PhD,63,Prof,83,84,Full,1,6723.0,3
5708,524,M,PhD,63,Prof,83,85,Full,1,6723.0,3
5709,524,M,PhD,63,Prof,83,86,Full,1,7764.0,3
5710,524,M,PhD,63,Prof,83,87,Full,1,8153.0,3
5711,524,M,PhD,63,Prof,83,88,Full,0,8153.0,3
5712,524,M,PhD,63,Prof,83,89,Full,0,8977.0,3
5713,524,M,PhD,63,Prof,83,90,Full,0,9669.0,3
5714,524,M,PhD,63,Prof,83,91,Full,1,10561.0,3
5715,524,M,PhD,63,Prof,83,92,Full,1,10888.0,3
5716,524,M,PhD,63,Prof,83,93,Full,1,11160.0,3
5717,524,M,PhD,63,Prof,83,94,Full,0,11160.0,3
5718,524,M,PhD,63,Prof,83,95,Full,0,11343.0,3
5719,525,F,PhD,77,Other,80,80,Assist,0,2000.0,1
5720,525,F,PhD,77,Other,80,81,Assist,0,2194.0,1
5721,525,F,PhD,77,Other,80,83,Assist,0,2451.0,1
5722,525,F,PhD,77,Other,80,84,Assist,0,2935.0,1
5723,525,F,PhD,77,Other,80,86,Assist,0,3293.0,1
5724,525,F,PhD,77,Other,80,87,Assist,0,3458.0,1
5725,525,F,PhD,77,Other,80,88,Assoc,0,3715.0,2
5726,525,F,PhD,77,Other,80,89,Assoc,0,3975.0,2
5727,525,F,PhD,77,Other,80,90,Assoc,0,4160.0,2
5728,525,F,PhD,77,Other,80,91,Assoc,0,4416.0,2
5729,525,F,PhD,77,Other,80,92,Assoc,0,4676.0,2
5730,525,F,PhD,77,Other,80,93,Assoc,0,4951.0,2
5731,525,F,PhD,77,Other,80,94,Assoc,0,4951.0,2
5732,525,F,PhD,77,Other,80,95,Assoc,0,5168.0,2
5733,526,M,PhD,85,Other,86,86,Assist,0,3293.0,1
5734,526,M,PhD,85,Other,86,87,Assist,0,3458.0,1
5735,526,M,PhD,85,Other,86,88,Assist,0,3508.0,1
5736,526,M,PhD,85,Other,86,89,Assist,0,3808.0,1
5737,526,M,PhD,85,Other,86,90,Assist,0,4101.0,1
5738,526,M,PhD,85,Other,86,91,Assoc,0,4544.0,2
5739,526,M,PhD,85,Other,86,92,Assoc,0,4812.0,2
5740,526,M,PhD,85,Other,86,93,Assoc,0,5095.0,2
5741,526,M,PhD,85,Other,86,94,Assoc,0,5095.0,2
5742,526,M,PhD,85,Other,86,95,Assoc,0,5472.0,2
5743,527,M,PhD,55,Other,57,76,Full,1,2852.0,3
5744,527,M,PhD,55,Other,57,77,Full,1,3202.0,3
5745,527,M,PhD,55,Other,57,78,Full,0,3434.0,3
5746,527,M,PhD,55,Other,57,79,Full,0,3755.0,3
5747,527,M,PhD,55,Other,57,80,Full,0,4010.0,3
5748,527,M,PhD,55,Other,57,81,Full,0,4358.0,3
5749,527,M,PhD,55,Other,57,82,Full,0,4358.0,3
5750,527,M,PhD,55,Other,57,83,Full,0,4643.939,3
5751,527,M,PhD,55,Other,57,84,Full,0,4908.0,3
5752,527,M,PhD,55,Other,57,85,Full,0,4908.0,3
5753,527,M,PhD,55,Other,57,86,Full,0,5354.0,3
5754,527,M,PhD,55,Other,57,87,Full,0,5623.0,3
5755,527,M,PhD,55,Other,57,88,Full,0,5786.0,3
5756,527,M,PhD,55,Other,57,89,Full,0,6280.0,3
5757,527,M,PhD,55,Other,57,90,Full,0,6668.0,3
5758,527,M,PhD,55,Other,57,91,Full,0,6977.0,3
5759,527,M,PhD,55,Other,57,92,Full,0,7180.0,3
5760,527,M,PhD,55,Other,57,93,Full,0,7388.0,3
5761,527,M,PhD,55,Other,57,94,Full,0,7388.0,3
5762,527,M,PhD,55,Other,57,95,Full,0,7602.0,3
5763,528,M,PhD,65,Arts,65,76,Full,0,2018.0,3
5764,528,M,PhD,65,Arts,65,77,Full,0,2256.0,3
5765,528,M,PhD,65,Arts,65,78,Full,0,2667.0,3
5766,528,M,PhD,65,Arts,65,79,Full,0,2986.0,3
5767,528,M,PhD,65,Arts,65,80,Full,0,3202.0,3
5768,528,M,PhD,65,Arts,65,81,Full,0,3550.746,3
5769,528,M,PhD,65,Arts,65,82,Full,0,3723.0,3
5770,528,M,PhD,65,Arts,65,83,Full,0,3928.0,3
5771,528,M,PhD,65,Arts,65,84,Full,1,4256.0,3
5772,528,M,PhD,65,Arts,65,85,Full,0,4256.0,3
5773,528,M,PhD,65,Arts,65,86,Full,0,4708.0,3
5774,528,M,PhD,65,Arts,65,87,Full,0,4944.0,3
5775,528,M,PhD,65,Arts,65,88,Full,0,5087.0,3
5776,528,M,PhD,65,Arts,65,89,Full,0,5443.0,3
5777,528,M,PhD,65,Arts,65,90,Full,0,5780.0,3
5778,528,M,PhD,65,Arts,65,91,Full,0,6223.0,3
5779,528,M,PhD,65,Arts,65,92,Full,0,6404.0,3
5780,528,M,PhD,65,Arts,65,93,Full,0,6590.0,3
5781,528,M,PhD,65,Arts,65,94,Full,0,6590.0,3
5782,528,M,PhD,65,Arts,65,95,Full,0,6684.0,3
5783,529,F,PhD,89,Arts,90,90,Assist,0,3711.0,1
5784,529,F,PhD,89,Arts,90,91,Assist,0,3774.0,1
5785,529,F,PhD,89,Arts,90,92,Assist,0,3883.0,1
5786,529,F,PhD,89,Arts,90,93,Assist,0,4053.0,1
5787,529,F,PhD,89,Arts,90,94,Assist,0,4053.0,1
5788,529,F,PhD,89,Arts,90,95,Assist,0,4292.0,1
5789,530,M,PhD,73,Prof,78,78,Assist,0,2000.0,1
5790,530,M,PhD,73,Prof,78,79,Assist,0,2247.0,1
5791,530,M,PhD,73,Prof,78,80,Assoc,0,2485.0,2
5792,530,M,PhD,73,Prof,78,81,Assoc,0,2755.0,2
5793,530,M,PhD,73,Prof,78,82,Assoc,0,2917.0,2
5794,530,M,PhD,73,Prof,78,83,Assoc,0,3077.0,2
