case,id,sex,deg,yrdeg,field,startyr,year,rank,admin,salary,first_associate_year,promotion_year
3526,320,M,PhD,67,Other,69,94,Full,0,6684.0,76,78
3527,320,M,PhD,67,Other,69,95,Full,0,6977.0,76,78
3540,324,M,PhD,64,Arts,67,76,Assoc,1,2053.0,76,81
3541,324,M,PhD,64,Arts,67,77,Assoc,1,2296.0,76,81
3542,324,M,PhD,64,Arts,67,78,Assoc,1,2460.0,76,81
3543,324,M,PhD,64,Arts,67,79,Assoc,1,2715.0,76,81
3544,324,M,PhD,64,Arts,67,80,Assoc,1,3084.0,76,81
3545,324,M,PhD,64,Arts,67,81,Full,1,3667.0,76,81
3546,324,M,PhD,64,Arts,67,82,Full,1,4174.0,76,81
3547,324,M,PhD,64,Arts,67,83,Full,1,4404.0,76,81
3548,324,M,PhD,64,Arts,67,84,Full,1,4771.0,76,81
3549,324,M,PhD,64,Arts,67,85,Full,1,4771.0,76,81
3550,324,M,PhD,64,Arts,67,86,Full,1,5431.0,76,81
3551,324,M,PhD,64,Arts,67,87,Full,1,5703.0,76,81
3552,324,M,PhD,64,Arts,67,88,Full,1,6039.0,76,81
3553,324,M,PhD,64,Arts,67,89,Full,1,6649.0,76,81
3554,324,M,PhD,64,Arts,67,90,Full,1,7162.0,76,81
3555,324,M,PhD,64,Arts,67,91,Full,1,7602.0,76,81
3556,324,M,PhD,64,Arts,67,92,Full,1,7813.0,76,81
3557,324,M,PhD,64,Arts,67,93,Full,1,8039.0,76,81
3558,324,M,PhD,64,Arts,67,94,Full,1,8039.0,76,81
3559,324,M,PhD,64,Arts,67,95,Full,1,8392.0,76,81
3560,325,M,PhD,71,Other,75,76,Assist,0,1717.0,80,84
3561,325,M,PhD,71,Other,75,78,Assist,0,1791.0,80,84
3562,325,M,PhD,71,Other,75,80,Assoc,0,2290.0,80,84
3563,325,M,PhD,71,Other,75,81,Assoc,0,2532.0,80,84
3564,325,M,PhD,71,Other,75,82,Assoc,0,2758.0,80,84
3565,325,M,PhD,71,Other,75,83,Assoc,0,2939.394,80,84
3566,325,M,PhD,71,Other,75,84,Full,0,3197.0,80,84
3567,325,M,PhD,71,Other,75,85,Full,0,3197.0,80,84
3568,325,M,PhD,71,Other,75,86,Full,0,4081.0,80,84
3569,325,M,PhD,71,Other,75,87,Full,0,4285.0,80,84
3570,325,M,PhD,71,Other,75,88,Full,0,4473.0,80,84
3571,325,M,PhD,71,Other,75,89,Full,0,4786.0,80,84
3572,325,M,PhD,71,Other,75,90,Full,0,5617.0,80,84
3573,325,M,PhD,71,Other,75,91,Full,0,6404.0,80,84
3574,325,M,PhD,71,Other,75,92,Full,0,6781.0,80,84
3575,325,M,PhD,71,Other,75,93,Full,0,6977.0,80,84
3576,325,M,PhD,71,Other,75,94,Full,0,6977.0,80,84
3577,325,M,PhD,71,Other,75,95,Full,0,7180.0,80,84
3578,327,M,PhD,65,Other,67,76,Assoc,0,1839.0,76,77
3579,327,M,PhD,65,Other,67,77,Full,0,2216.0,76,77
3580,327,M,PhD,65,Other,67,78,Full,0,2325.373,76,77
3581,327,M,PhD,65,Other,67,79,Full,0,2583.0,76,77
3582,327,M,PhD,65,Other,67,80,Full,0,2732.0,76,77
3583,327,M,PhD,65,Other,67,81,Full,0,2962.0,76,77
3584,327,M,PhD,65,Other,67,82,Full,0,3005.0,76,77
3585,327,M,PhD,65,Other,67,83,Full,0,3262.0,76,77
3586,327,M,PhD,65,Other,67,84,Full,0,3534.0,76,77
3587,327,M,PhD,65,Other,67,85,Full,0,3534.0,76,77
3588,327,M,PhD,65,Other,67,86,Full,0,3640.0,76,77
3589,327,M,PhD,65,Other,67,87,Full,0,3822.0,76,77
3590,327,M,PhD,65,Other,67,88,Full,0,3990.0,76,77
3591,327,M,PhD,65,Other,67,89,Full,0,4520.0,76,77
3592,327,M,PhD,65,Other,67,90,Full,0,4731.0,76,77
3593,327,M,PhD,65,Other,67,91,Full,0,4951.0,76,77
3594,327,M,PhD,65,Other,67,92,Full,0,5022.0,76,77
3595,327,M,PhD,65,Other,67,93,Full,0,5168.0,76,77
3596,327,M,PhD,65,Other,67,94,Full,0,5168.0,76,77
3597,327,M,PhD,65,Other,67,95,Full,0,5318.0,76,77
3598,328,M,PhD,73,Arts,73,76,Assist,0,1502.0,79,88
3599,328,M,PhD,73,Arts,73,77,Assist,0,1644.0,79,88
3600,328,M,PhD,73,Arts,73,78,Assist,0,1717.0,79,88
3601,328,M,PhD,73,Arts,73,79,Assoc,0,2039.0,79,88
3602,328,M,PhD,73,Arts,73,80,Assoc,0,2150.746,79,88
3603,328,M,PhD,73,Arts,73,81,Assoc,0,2357.0,79,88
3604,328,M,PhD,73,Arts,73,82,Assoc,0,2391.0,79,88
3605,328,M,PhD,73,Arts,73,83,Assoc,0,2633.0,79,88
3606,328,M,PhD,73,Arts,73,84,Assoc,0,2935.0,79,88
3607,328,M,PhD,73,Arts,73,85,Assoc,1,2935.0,79,88
3608,328,M,PhD,73,Arts,73,86,Assoc,1,3246.0,79,88
3609,328,M,PhD,73,Arts,73,87,Assoc,1,3409.0,79,88
3610,328,M,PhD,73,Arts,73,88,Full,0,3877.0,79,88
3611,328,M,PhD,73,Arts,73,89,Full,0,4393.0,79,88
3612,328,M,PhD,73,Arts,73,90,Full,0,4468.0,79,88
3613,328,M,PhD,73,Arts,73,91,Full,0,4743.0,79,88
3614,328,M,PhD,73,Arts,73,92,Full,0,5168.0,79,88
3615,328,M,PhD,73,Arts,73,93,Full,0,5318.0,79,88
3616,328,M,PhD,73,Arts,73,94,Full,0,5318.0,79,88
3617,328,M,PhD,73,Arts,73,95,Full,0,5631.0,79,88
3644,331,M,PhD,68,Other,68,76,Assoc,0,1910.0,76,78
3645,331,M,PhD,68,Other,68,77,Assoc,0,2176.0,76,78
3646,331,M,PhD,68,Other,68,78,Full,0,2337.0,76,78
3647,331,M,PhD,68,Other,68,79,Full,0,2583.0,76,78
3648,331,M,PhD,68,Other,68,80,Full,0,2824.0,76,78
3649,331,M,PhD,68,Other,68,81,Full,0,3137.0,76,78
3650,331,M,PhD,68,Other,68,82,Full,0,3260.606,76,78
3651,331,M,PhD,68,Other,68,83,Full,0,3406.0,76,78
3652,331,M,PhD,68,Other,68,84,Full,0,3742.0,76,78
3653,331,M,PhD,68,Other,68,85,Full,0,3742.0,76,78
3654,331,M,PhD,68,Other,68,86,Full,0,4383.0,76,78
3655,331,M,PhD,68,Other,68,87,Full,0,4603.0,76,78
3656,331,M,PhD,68,Other,68,88,Full,0,4736.0,76,78
3657,331,M,PhD,68,Other,68,89,Full,0,5141.0,76,78
3658,331,M,PhD,68,Other,68,90,Full,0,5458.0,76,78
3659,331,M,PhD,68,Other,68,91,Full,0,6048.0,76,78
3660,331,M,PhD,68,Other,68,92,Full,0,6404.0,76,78
3661,331,M,PhD,68,Other,68,93,Full,0,6590.0,76,78
3662,331,M,PhD,68,Other,68,94,Full,0,6590.0,76,78
3663,331,M,PhD,68,Other,68,95,Full,0,6684.0,76,78
3728,339,M,PhD,71,Other,79,79,Assoc,0,2250.0,79,82
3729,339,M,PhD,71,Other,79,80,Assoc,0,2418.0,79,82
3730,339,M,PhD,71,Other,79,81,Assoc,0,2667.0,79,82
3731,339,M,PhD,71,Other,79,82,Full,0,2917.0,79,82
3732,339,M,PhD,71,Other,79,83,Full,0,3077.0,79,82
3733,339,M,PhD,71,Other,79,84,Full,1,3844.0,79,82
3734,339,M,PhD,71,Other,79,85,Full,0,3479.0,79,82
3735,339,M,PhD,71,Other,79,86,Full,0,3961.0,79,82
3736,339,M,PhD,71,Other,79,87,Full,0,4160.0,79,82
3737,339,M,PhD,71,Other,79,88,Full,0,4343.0,79,82
3738,339,M,PhD,71,Other,79,89,Full,0,4645.0,79,82
3739,339,M,PhD,71,Other,79,90,Full,0,4863.0,79,82
3740,339,M,PhD,71,Other,79,91,Full,0,5834.0,79,82
3741,339,M,PhD,71,Other,79,92,Full,0,6216.0,79,82
3742,339,M,PhD,71,Other,79,93,Full,0,6488.0,79,82
3743,339,M,PhD,71,Other,79,94,Full,0,6488.0,79,82
3744,339,M,PhD,71,Other,79,95,Full,0,6772.0,79,82
3745,340,M,PhD,68,Prof,76,76,Assist,0,1588.0,79,90
3746,340,M,PhD,68,Prof,76,77,Assist,0,1732.0,79,90
3747,340,M,PhD,68,Prof,76,79,Assoc,0,2150.0,79,90
3748,340,M,PhD,68,Prof,76,80,Assoc,0,2344.0,79,90
3749,340,M,PhD,68,Prof,76,81,Assoc,0,2565.0,79,90
3750,340,M,PhD,68,Prof,76,82,Assoc,0,2676.0,79,90
3751,340,M,PhD,68,Prof,76,83,Assoc,0,2824.0,79,90
3752,340,M,PhD,68,Prof,76,84,Assoc,0,3059.0,79,90
3753,340,M,PhD,68,Prof,76,85,Assoc,0,3059.0,79,90
3754,340,M,PhD,68,Prof,76,86,Assoc,0,3433.0,79,90
3755,340,M,PhD,68,Prof,76,87,Assoc,0,3606.0,79,90
3756,340,M,PhD,68,Prof,76,88,Assoc,0,3606.0,79,90
3757,340,M,PhD,68,Prof,76,89,Assoc,0,3913.0,79,90
3758,340,M,PhD,68,Prof,76,90,Full,0,4155.0,79,90
3759,340,M,PhD,68,Prof,76,91,Full,0,4604.0,79,90
3760,340,M,PhD,68,Prof,76,92,Full,0,4945.0,79,90
3761,340,M,PhD,68,Prof,76,93,Full,0,5162.0,79,90
3762,340,M,PhD,68,Prof,76,94,Full,0,5162.0,79,90
3763,340,M,PhD,68,Prof,76,95,Full,0,5472.0,79,90
3764,341,M,PhD,77,Prof,77,77,Assist,0,1639.773,81,85
3765,341,M,PhD,77,Prof,77,78,Assist,0,1791.0,81,85
3766,341,M,PhD,77,Prof,77,79,Assist,0,2120.0,81,85
3767,341,M,PhD,77,Prof,77,80,Assist,0,2597.0,81,85
3768,341,M,PhD,77,Prof,77,81,Assoc,0,2962.0,81,85
3769,341,M,PhD,77,Prof,77,82,Assoc,0,3137.0,81,85
3770,341,M,PhD,77,Prof,77,83,Assoc,0,3872.0,81,85
3771,341,M,PhD,77,Prof,77,84,Assoc,0,4135.0,81,85
3772,341,M,PhD,77,Prof,77,85,Full,0,4256.0,81,85
3773,341,M,PhD,77,Prof,77,86,Full,0,5278.0,81,85
3774,341,M,PhD,77,Prof,77,87,Full,0,5543.0,81,85
3775,341,M,PhD,77,Prof,77,88,Full,0,5786.0,81,85
3776,341,M,PhD,77,Prof,77,89,Full,0,6370.0,81,85
3777,341,M,PhD,77,Prof,77,90,Full,0,7265.0,81,85
3778,341,M,PhD,77,Prof,77,91,Full,0,7823.0,81,85
3779,341,M,PhD,77,Prof,77,92,Full,0,8165.0,81,85
3780,341,M,PhD,77,Prof,77,93,Full,0,8523.0,81,85
3781,341,M,PhD,77,Prof,77,94,Full,0,8523.0,81,85
3782,341,M,PhD,77,Prof,77,95,Full,0,8896.0,81,85
3788,344,M,PhD,71,Other,73,76,Assist,0,1570.0,78,85
3789,344,M,PhD,71,Other,73,77,Assist,0,1746.0,78,85
3790,344,M,PhD,71,Other,73,78,Assoc,0,1887.0,78,85
3791,344,M,PhD,71,Other,73,79,Assoc,0,2095.0,78,85
3792,344,M,PhD,71,Other,73,80,Assoc,0,2258.0,78,85
3793,344,M,PhD,71,Other,73,81,Assoc,0,2457.0,78,85
3794,344,M,PhD,71,Other,73,82,Assoc,0,2481.818,78,85
3795,344,M,PhD,71,Other,73,83,Assoc,0,2630.0,78,85
3796,344,M,PhD,71,Other,73,84,Assoc,0,2848.0,78,85
3797,344,M,PhD,71,Other,73,85,Full,0,2931.0,78,85
3798,344,M,PhD,71,Other,73,86,Full,0,3384.0,78,85
3799,344,M,PhD,71,Other,73,87,Full,0,3555.0,78,85
3800,344,M,PhD,71,Other,73,88,Full,0,3764.0,78,85
3801,344,M,PhD,71,Other,73,89,Full,1,4515.0,78,85
3802,344,M,PhD,71,Other,73,90,Full,0,4725.0,78,85
3803,344,M,PhD,71,Other,73,91,Full,0,5236.0,78,85
3804,344,M,PhD,71,Other,73,92,Full,0,5388.0,78,85
3805,344,M,PhD,71,Other,73,93,Full,0,5544.0,78,85
3806,344,M,PhD,71,Other,73,94,Full,0,5544.0,78,85
3807,344,M,PhD,71,Other,73,95,Full,0,5870.0,78,85
3836,349,F,PhD,59,Other,71,76,Assoc,0,1773.0,76,82
3837,349,F,PhD,59,Other,71,77,Assoc,0,1980.0,76,82
3838,349,F,PhD,59,Other,71,78,Assoc,0,2097.0,76,82
3839,349,F,PhD,59,Other,71,79,Assoc,0,2369.0,76,82
3840,349,F,PhD,59,Other,71,80,Assoc,0,2597.0,76,82
3841,349,F,PhD,59,Other,71,81,Assoc,0,3322.0,76,82
3842,349,F,PhD,59,Other,71,82,Full,0,3417.0,76,82
3843,349,F,PhD,59,Other,71,84,Full,0,4018.0,76,82
3844,349,F,PhD,59,Other,71,85,Full,0,4018.0,76,82
3845,349,F,PhD,59,Other,71,86,Full,0,4844.0,76,82
3846,349,F,PhD,59,Other,71,87,Full,1,5087.0,76,82
3847,349,F,PhD,59,Other,71,88,Full,0,5387.0,76,82
3848,349,F,PhD,59,Other,71,89,Full,0,5846.0,76,82
3849,349,F,PhD,59,Other,71,90,Full,0,6208.0,76,82
3850,349,F,PhD,59,Other,71,91,Full,0,6590.0,76,82
3851,349,F,PhD,59,Other,71,92,Full,0,6878.0,76,82
3852,349,F,PhD,59,Other,71,93,Full,0,7283.0,76,82
3853,349,F,PhD,59,Other,71,94,Full,0,7283.0,76,82
3854,349,F,PhD,59,Other,71,95,Full,0,7602.0,76,82
3855,350,M,PhD,69,Prof,76,76,Assoc,0,1900.0,76,80
3856,350,M,PhD,69,Prof,76,77,Assoc,0,2058.0,76,80
3857,350,M,PhD,69,Prof,76,78,Assoc,0,2176.0,76,80
3858,350,M,PhD,69,Prof,76,79,Assoc,0,2454.0,76,80
3859,350,M,PhD,69,Prof,76,80,Full,0,2732.0,76,80
3860,350,M,PhD,69,Prof,76,81,Full,0,3182.0,76,80
3861,350,M,PhD,69,Prof,76,82,Full,0,3417.0,76,80
3862,350,M,PhD,69,Prof,76,83,Full,0,4101.0,76,80
3863,350,M,PhD,69,Prof,76,84,Full,0,4505.0,76,80
3864,350,M,PhD,69,Prof,76,85,Full,0,4505.0,76,80
3865,350,M,PhD,69,Prof,76,86,Full,0,5917.0,76,80
3866,350,M,PhD,69,Prof,76,87,Full,0,6214.0,76,80
3867,350,M,PhD,69,Prof,76,88,Full,0,6214.0,76,80
3868,350,M,PhD,69,Prof,76,89,Full,0,6745.0,76,80
3869,350,M,PhD,69,Prof,76,90,Full,0,7692.0,76,80
3870,350,M,PhD,69,Prof,76,91,Full,0,8049.0,76,80
3871,350,M,PhD,69,Prof,76,92,Full,0,8165.0,76,80
3872,350,M,PhD,69,Prof,76,93,Full,0,8283.0,76,80
3873,350,M,PhD,69,Prof,76,94,Full,0,8283.0,76,80
3874,350,M,PhD,69,Prof,76,95,Full,0,8402.0,76,80
3875,351,M,PhD,74,Other,71,76,Assist,0,1878.0,78,85
3876,351,M,PhD,74,Other,71,77,Assist,0,2067.0,78,85
3877,351,M,PhD,74,Other,71,78,Assoc,0,2222.0,78,85
3878,351,M,PhD,74,Other,71,79,Assoc,0,2611.0,78,85
3879,351,M,PhD,74,Other,71,81,Assoc,0,3228.0,78,85
3880,351,M,PhD,74,Other,71,82,Assoc,0,3322.0,78,85
3881,351,M,PhD,74,Other,71,83,Assoc,1,4041.0,78,85
3882,351,M,PhD,74,Other,71,84,Assoc,1,4505.0,78,85
3883,351,M,PhD,74,Other,71,85,Full,1,4626.0,78,85
3884,351,M,PhD,74,Other,71,86,Full,0,5751.0,78,85
3885,351,M,PhD,74,Other,71,87,Full,0,6039.0,78,85
3886,351,M,PhD,74,Other,71,88,Full,0,6039.0,78,85
3887,351,M,PhD,74,Other,71,89,Full,0,6370.0,78,85
3888,351,M,PhD,74,Other,71,90,Full,0,6573.0,78,85
3889,351,M,PhD,74,Other,71,91,Full,0,7180.0,78,85
3890,351,M,PhD,74,Other,71,92,Full,0,7494.0,78,85
3891,351,M,PhD,74,Other,71,93,Full,0,7602.0,78,85
3892,351,M,PhD,74,Other,71,94,Full,0,7602.0,78,85
3893,351,M,PhD,74,Other,71,95,Full,0,7796.0,78,85
3922,356,M,PhD,72,Other,72,76,Assoc,0,1822.0,76,80
3923,356,M,PhD,72,Other,72,77,Assoc,0,2036.0,76,80
3924,356,M,PhD,72,Other,72,78,Assoc,0,2165.0,76,80
3925,356,M,PhD,72,Other,72,79,Assoc,0,2454.0,76,80
3926,356,M,PhD,72,Other,72,80,Full,0,2761.0,76,80
3927,356,M,PhD,72,Other,72,81,Full,0,3092.0,76,80
3928,356,M,PhD,72,Other,72,82,Full,0,3226.667,76,80
3929,356,M,PhD,72,Other,72,83,Full,0,3406.0,76,80
3930,356,M,PhD,72,Other,72,84,Full,0,3742.0,76,80
3931,356,M,PhD,72,Other,72,85,Full,0,3742.0,76,80
3932,356,M,PhD,72,Other,72,86,Full,0,4383.0,76,80
3933,356,M,PhD,72,Other,72,87,Full,0,4603.0,76,80
3934,356,M,PhD,72,Other,72,88,Full,0,4805.0,76,80
3935,356,M,PhD,72,Other,72,89,Full,0,5215.0,76,80
3936,356,M,PhD,72,Other,72,90,Full,0,5458.0,76,80
3937,356,M,PhD,72,Other,72,91,Full,0,5794.0,76,80
3938,356,M,PhD,72,Other,72,92,Full,0,6135.0,76,80
3939,356,M,PhD,72,Other,72,93,Full,0,6313.0,76,80
3940,356,M,PhD,72,Other,72,94,Full,0,6313.0,76,80
3941,356,M,PhD,72,Other,72,95,Full,0,6590.0,76,80
3978,360,M,PhD,83,Prof,87,87,Assist,0,4473.0,89,92
3979,360,M,PhD,83,Prof,87,88,Assist,0,4603.0,89,92
3980,360,M,PhD,83,Prof,87,89,Assoc,0,5141.0,89,92
3981,360,M,PhD,83,Prof,87,90,Assoc,0,5780.0,89,92
3982,360,M,PhD,83,Prof,87,91,Assoc,0,6135.0,89,92
3983,360,M,PhD,83,Prof,87,92,Full,0,6590.0,89,92
3984,360,M,PhD,83,Prof,87,93,Full,0,6878.0,89,92
3985,360,M,PhD,83,Prof,87,94,Full,0,6878.0,89,92
3986,360,M,PhD,83,Prof,87,95,Full,0,7180.0,89,92
3987,361,M,PhD,72,Other,74,76,Assist,0,1412.0,80,85
3988,361,M,PhD,72,Other,74,77,Assist,0,1608.0,80,85
3989,361,M,PhD,72,Other,74,78,Assist,0,1717.0,80,85
3990,361,M,PhD,72,Other,74,79,Assist,0,1959.0,80,85
3991,361,M,PhD,72,Other,74,80,Assoc,0,2205.0,80,85
3992,361,M,PhD,72,Other,74,81,Assoc,0,2532.0,80,85
3993,361,M,PhD,72,Other,74,82,Assoc,0,2719.0,80,85
3994,361,M,PhD,72,Other,74,83,Assoc,0,2952.0,80,85
3995,361,M,PhD,72,Other,74,84,Assoc,0,3337.0,80,85
3996,361,M,PhD,72,Other,74,85,Full,0,3434.0,80,85
3997,361,M,PhD,72,Other,74,86,Full,0,3537.0,80,85
3998,361,M,PhD,72,Other,74,87,Full,0,3715.0,80,85
3999,361,M,PhD,72,Other,74,88,Full,0,3990.0,80,85
4000,361,M,PhD,72,Other,74,89,Full,0,4520.0,80,85
4001,361,M,PhD,72,Other,74,90,Full,0,4731.0,80,85
4002,361,M,PhD,72,Other,74,91,Full,0,5168.0,80,85
4003,361,M,PhD,72,Other,74,92,Full,0,5394.0,80,85
4004,361,M,PhD,72,Other,74,93,Full,0,5551.0,80,85
4005,361,M,PhD,72,Other,74,94,Full,0,5551.0,80,85
4006,361,M,PhD,72,Other,74,95,Full,0,5794.0,80,85
4038,364,M,PhD,71,Other,71,76,Assoc,0,2148.0,76,88
4039,364,M,PhD,71,Other,71,77,Assoc,0,2341.0,76,88
4040,364,M,PhD,71,Other,71,78,Assoc,0,2506.0,76,88
4041,364,M,PhD,71,Other,71,79,Assoc,0,2761.0,76,88
4042,364,M,PhD,71,Other,71,80,Assoc,0,3009.0,76,88
4043,364,M,PhD,71,Other,71,81,Assoc,0,3275.0,76,88
4044,364,M,PhD,71,Other,71,82,Assoc,0,3417.0,76,88
4045,364,M,PhD,71,Other,71,83,Assoc,0,3605.0,76,88
4046,364,M,PhD,71,Other,71,84,Assoc,0,3795.0,76,88
4047,364,M,PhD,71,Other,71,85,Assoc,0,3795.0,76,88
4048,364,M,PhD,71,Other,71,86,Assoc,0,3909.0,76,88
4049,364,M,PhD,71,Other,71,87,Assoc,0,4105.0,76,88
4050,364,M,PhD,71,Other,71,88,Full,0,4347.0,76,88
4051,364,M,PhD,71,Other,71,89,Full,0,4585.0,76,88
4052,364,M,PhD,71,Other,71,90,Full,0,4869.0,76,88
4053,364,M,PhD,71,Other,71,91,Full,0,5168.0,76,88
4054,364,M,PhD,71,Other,71,92,Full,0,5318.0,76,88
4055,364,M,PhD,71,Other,71,93,Full,0,5472.0,76,88
4056,364,M,PhD,71,Other,71,94,Full,0,5472.0,76,88
4057,364,M,PhD,71,Other,71,95,Full,0,5631.0,76,88
4058,365,M,PhD,67,Other,73,76,Assoc,0,2446.0,76,79
4059,365,M,PhD,67,Other,73,77,Assoc,0,2628.0,76,79
4060,365,M,PhD,67,Other,73,78,Assoc,0,2757.0,76,79
4061,365,M,PhD,67,Other,73,79,Full,0,3344.776,76,79
4062,365,M,PhD,67,Other,73,80,Full,0,3546.0,76,79
4063,365,M,PhD,67,Other,73,81,Full,1,4174.0,76,79
4064,365,M,PhD,67,Other,73,82,Full,1,4296.0,76,79
4065,365,M,PhD,67,Other,73,83,Full,1,4532.0,76,79
4066,365,M,PhD,67,Other,73,84,Full,1,4841.0,76,79
4067,365,M,PhD,67,Other,73,85,Full,1,4841.0,76,79
4068,365,M,PhD,67,Other,73,86,Full,0,5278.0,76,79
4069,365,M,PhD,67,Other,73,87,Full,0,6126.0,76,79
4070,365,M,PhD,67,Other,73,88,Full,0,6126.0,76,79
4071,365,M,PhD,67,Other,73,89,Full,0,6555.0,76,79
4072,365,M,PhD,67,Other,73,90,Full,0,6861.0,76,79
4073,365,M,PhD,67,Other,73,91,Full,0,7180.0,76,79
4074,365,M,PhD,67,Other,73,92,Full,0,7388.0,76,79
4075,365,M,PhD,67,Other,73,93,Full,0,7712.0,76,79
4076,365,M,PhD,67,Other,73,94,Full,0,7712.0,76,79
4077,365,M,PhD,67,Other,73,95,Full,0,8049.0,76,79
4084,368,M,PhD,79,Other,79,79,Assist,0,1803.0,85,92
4085,368,M,PhD,79,Other,79,80,Assist,0,1916.0,85,92
4086,368,M,PhD,79,Other,79,81,Assist,0,2163.0,85,92
4087,368,M,PhD,79,Other,79,82,Assist,0,2290.0,85,92
4088,368,M,PhD,79,Other,79,83,Assist,0,2451.0,85,92
4089,368,M,PhD,79,Other,79,84,Assist,0,2694.0,85,92
4090,368,M,PhD,79,Other,79,85,Assoc,0,2770.0,85,92
4091,368,M,PhD,79,Other,79,86,Assoc,0,3588.0,85,92
4092,368,M,PhD,79,Other,79,87,Assoc,0,3768.0,85,92
4093,368,M,PhD,79,Other,79,88,Assoc,0,4047.0,85,92
4094,368,M,PhD,79,Other,79,89,Assoc,0,4456.0,85,92
4095,368,M,PhD,79,Other,79,90,Assoc,0,4731.0,85,92
4096,368,M,PhD,79,Other,79,91,Assoc,0,4951.0,85,92
4097,368,M,PhD,79,Other,79,92,Full,0,5318.0,85,92
4098,368,M,PhD,79,Other,79,93,Full,0,5472.0,85,92
4099,368,M,PhD,79,Other,79,94,Full,0,5472.0,85,92
4100,368,M,PhD,79,Other,79,95,Full,0,6048.0,85,92
4169,380,F,PhD,74,Other,80,80,Assist,0,2000.0,85,92
4170,380,F,PhD,74,Other,80,81,Assist,0,2255.0,85,92
4171,380,F,PhD,74,Other,80,82,Assist,0,2320.0,85,92
4172,380,F,PhD,74,Other,80,83,Assist,0,2448.0,85,92
4173,380,F,PhD,74,Other,80,84,Assist,0,2577.0,85,92
4174,380,F,PhD,74,Other,80,85,Assoc,0,2651.0,85,92
4175,380,F,PhD,74,Other,80,86,Assoc,0,2933.0,85,92
4176,380,F,PhD,74,Other,80,87,Assoc,0,3082.0,85,92
4177,380,F,PhD,74,Other,80,88,Assoc,0,3263.0,85,92
4178,380,F,PhD,74,Other,80,89,Assoc,0,3592.0,85,92
4179,380,F,PhD,74,Other,80,90,Assoc,0,3981.0,85,92
4180,380,F,PhD,74,Other,80,91,Assoc,0,4411.0,85,92
4181,380,F,PhD,74,Other,80,92,Full,0,4806.0,85,92
4182,380,F,PhD,74,Other,80,93,Full,0,5088.0,85,92
4183,380,F,PhD,74,Other,80,94,Full,0,5088.0,85,92
4184,380,F,PhD,74,Other,80,95,Full,0,5388.0,85,92
4226,387,F,PhD,76,Other,79,79,Assist,0,1834.0,85,91
4227,387,F,PhD,76,Other,79,80,Assist,0,1954.0,85,91
4228,387,F,PhD,76,Other,79,81,Assist,0,2255.0,85,91
4229,387,F,PhD,76,Other,79,82,Assist,0,2388.0,85,91
4230,387,F,PhD,76,Other,79,83,Assist,0,2519.0,85,91
4231,387,F,PhD,76,Other,79,84,Assist,0,2973.0,85,91
4232,387,F,PhD,76,Other,79,85,Assoc,0,3059.0,85,91
4233,387,F,PhD,76,Other,79,86,Assoc,0,3688.0,85,91
4234,387,F,PhD,76,Other,79,87,Assoc,0,3873.0,85,91
4235,387,F,PhD,76,Other,79,88,Assoc,0,4043.0,85,91
4236,387,F,PhD,76,Other,79,89,Assoc,0,4264.0,85,91
4237,387,F,PhD,76,Other,79,90,Assoc,0,4463.0,85,91
4238,387,F,PhD,76,Other,79,91,Full,0,4875.0,85,91
4239,387,F,PhD,76,Other,79,92,Full,0,5016.0,85,91
4240,387,F,PhD,76,Other,79,93,Full,0,5311.0,85,91
4241,387,F,PhD,76,Other,79,94,Full,0,5311.0,85,91
4242,387,F,PhD,76,Other,79,95,Full,0,5465.0,85,91
4254,390,M,PhD,76,Prof,83,83,Assist,0,3554.0,86,91
4255,390,M,PhD,76,Prof,83,84,Assist,0,3742.0,86,91
4256,390,M,PhD,76,Prof,83,85,Assist,0,3742.0,86,91
4257,390,M,PhD,76,Prof,83,86,Assoc,0,4321.0,86,91
4258,390,M,PhD,76,Prof,83,87,Assoc,0,4538.0,86,91
4259,390,M,PhD,76,Prof,83,88,Assoc,0,4669.0,86,91
4260,390,M,PhD,76,Prof,83,89,Assoc,0,5215.0,86,91
4261,390,M,PhD,76,Prof,83,90,Assoc,0,5947.0,86,91
4262,390,M,PhD,76,Prof,83,91,Full,0,6496.0,86,91
4263,390,M,PhD,76,Prof,83,92,Full,0,6781.0,86,91
4264,390,M,PhD,76,Prof,83,93,Full,0,6977.0,86,91
4265,390,M,PhD,76,Prof,83,94,Full,0,6977.0,86,91
4266,390,M,PhD,76,Prof,83,95,Full,0,7388.0,86,91
4302,394,M,PhD,68,Other,80,80,Assoc,0,3300.0,80,81
4303,394,M,PhD,68,Other,80,81,Full,1,4000.0,80,81
4304,394,M,PhD,68,Other,80,82,Full,1,4296.0,80,81
4305,394,M,PhD,68,Other,80,83,Full,1,4664.0,80,81
4306,394,M,PhD,68,Other,80,84,Full,1,5199.0,80,81
4307,394,M,PhD,68,Other,80,85,Full,1,5199.0,80,81
4308,394,M,PhD,68,Other,80,86,Full,1,6177.0,80,81
4309,394,M,PhD,68,Other,80,87,Full,0,7169.0,80,81
4310,394,M,PhD,68,Other,80,88,Full,0,7169.0,80,81
4311,394,M,PhD,68,Other,80,89,Full,0,7671.0,80,81
4312,394,M,PhD,68,Other,80,90,Full,1,8748.0,80,81
4313,394,M,PhD,68,Other,80,91,Full,1,9154.0,80,81
4314,394,M,PhD,68,Other,80,92,Full,1,9420.0,80,81
